,Name,Address,Lat,Log,광역시도,시도,입점수
923,용호동W스퀘어,"부산광역시 남구 분포로 145 (용호동) 더블유스퀘어동 1019호,1020호,1021호,2011호",35.134025,129.113248,부산광역시,남구,1
924,동명대DT,부산광역시 남구 신선로 423,35.123153,129.099223,부산광역시,남구,1
925,BIFC Mall,부산광역시 남구 문현금융로 40 (문현동),35.1470479,129.06594129999996,부산광역시,남구,1
926,대연힐스테이트,부산광역시 남구 수영로 345 대연힐스테이트 115동,35.140143,129.104247,부산광역시,남구,1
927,부산대연역,"부산광역시 남구 수영로 240-1, 1층",35.135032,129.093041,부산광역시,남구,1
928,경성대,부산광역시 남구 수영로 312,35.13742382,129.1009316,부산광역시,남구,1
929,범일교차로,부산광역시 동구 조방로 4,35.1377843,129.0639376,부산광역시,동구,1
930,부산역,부산광역시 동구 중앙대로 216,35.11631935,129.04078370000002,부산광역시,동구,1
931,서면중앙대로R,부산광역시 부산진구 중앙대로 672 (부전동) 1층,35.153008299999996,129.0596228,부산광역시,부산진구,1
932,서면로R,부산광역시 부산진구 서면로 49-1,35.155255,129.057651,부산광역시,부산진구,1
933,서면NC,부산광역시 부산진구 동천로 92 (전포동) NC백화점,35.157036,129.063029,부산광역시,부산진구,1
934,양정역,부산광역시 부산진구 중앙대로 894,35.170074299999996,129.06926269999997,부산광역시,부산진구,1
935,동의대역,부산광역시 부산진구 가야대로 589,35.155057,129.036202,부산광역시,부산진구,1
936,부산개금역,부산광역시 부산진구 가야대로 462,35.152899,129.0226067,부산광역시,부산진구,1
937,서면전포역,부산광역시 부산진구 전포대로199번길 27,35.154345,129.06363100000002,부산광역시,부산진구,1
938,부산서면중앙로,"부산광역시 부산진구 중앙대로 701, 1~3층",35.155521,129.058883,부산광역시,부산진구,1
939,서면서전로,부산광역시 부산진구 서전로 19,35.157995,129.061744,부산광역시,부산진구,1
940,부산서면,부산광역시 부산진구 중앙대로692번길 46-10,35.154098,129.061562,부산광역시,부산진구,1
941,서면역,부산광역시 부산진구 서전로 1,35.1579735,129.05999229999998,부산광역시,부산진구,1
942,부전역,"부산광역시 부산진구 중앙대로 777, 서면호텔 복합시설1,2층",35.16183,129.061933,부산광역시,부산진구,1
943,서면센트럴스퀘어,부산광역시 부산진구 중앙대로666번길 50,35.151509999999995,129.061139,부산광역시,부산진구,1
944,서면메디컬거리,"부산광역시 부산진구 가야대로 783-1, 1층",35.157961,129.05740949999995,부산광역시,부산진구,1
945,서면일번가,부산광역시 부산진구 서면로 25,35.152955,129.057306,부산광역시,부산진구,1
946,서면중앙,부산광역시 부산진구 서면로68번길 1,35.156863,129.058076,부산광역시,부산진구,1
947,서면트레이더스,부산광역시 부산진구 시민공원로 31,35.163918,129.052684,부산광역시,부산진구,1
948,부산덕천역,부산광역시 북구 만덕대로 30,35.210786999999996,129.00835800000002,부산광역시,북구,1
949,부산화명역,부산광역시 북구 금곡대로285번길 5,35.233829,129.013106,부산광역시,북구,1
950,사상주례DT,부산광역시 사상구 백양대로 520,35.154847,128.99630200000001,부산광역시,사상구,1
951,동서대DT,부산광역시 사상구 가야대로 338,35.150863,129.010026,부산광역시,사상구,1
952,사상역,부산광역시 사상구 사상로 211,35.164003,128.983473,부산광역시,사상구,1
953,다대포비치,부산광역시 사하구 다대로 714,35.049403999999996,128.963569,부산광역시,사하구,1
954,부산하단,부산광역시 사하구 낙동대로 455,35.1053448,128.9688718,부산광역시,사하구,1
955,다대포DT,부산광역시 사하구 다대로 493,35.060973,128.975257,부산광역시,사하구,1
956,을숙도강변DT,부산광역시 사하구 하신번영로 381-6,35.11526,128.959578,부산광역시,사하구,1
957,부산동아대,부산광역시 사하구 낙동대로550번길 14 (하단동),35.113113,128.964925,부산광역시,사하구,1
958,부산괴정역,부산광역시 사하구 사하로186번길 6,35.098451000000004,128.994352,부산광역시,사하구,1
959,하단중앙,부산광역시 사하구 낙동남로 1411,35.106522,128.966103,부산광역시,사하구,1
960,연산시티타워,부산광역시 연제구 중앙대로 1125,35.188225,129.080949,부산광역시,연제구,1
961,부산교대역,부산광역시 연제구 명륜로 3 (거제제1동),35.196468200000005,129.08097929999997,부산광역시,연제구,1
962,부산연산역,부산광역시 연제구 반송로 20,35.186947499999995,129.0833335,부산광역시,연제구,1
963,연산중앙로,부산광역시 연제구 중앙대로 1091,35.185469,129.08067,부산광역시,연제구,1
964,부산교대,부산광역시 연제구 교대로 20-2,35.195708,129.077505,부산광역시,연제구,1
965,자갈치역,부산광역시 중구 구덕로 54-1,35.098378000000004,129.02971599999998,부산광역시,중구,1
966,국제시장,부산광역시 중구 대청로 80,35.102783,129.028601,부산광역시,중구,1
967,부산중앙역,부산광역시 중구 중앙대로81번길 2,35.1050552,129.0359604,부산광역시,중구,1
968,BIFF광장,부산광역시 중구 비프광장로 25,35.0989623,129.02805280000007,부산광역시,중구,1
969,남포동역,"부산광역시 중구 구덕로 4, 1~2층",35.098310999999995,129.035151,부산광역시,중구,1
970,광복중앙로,부산광역시 중구 광복중앙로 28-1,35.10191,129.031055,부산광역시,중구,1
971,동부산DT,부산광역시 기장군 기장읍 기장해안로 56,35.184073,129.210875,부산광역시,기장군,1
972,부산정관,부산광역시 기장군 정관읍 정관로 579,35.321335999999995,129.176983,부산광역시,기장군,1
973,부산P.아울렛,부산광역시 기장군 정관로 1133,35.325247999999995,129.236612,부산광역시,기장군,1
974,광안수변공원,부산광역시 수영구 민락수변로 29,35.153261,129.12465600000002,부산광역시,수영구,1
975,수영역,부산광역시 수영구 수영로 671,35.165729999999996,129.114642,부산광역시,수영구,1
976,금련산역,부산광역시 수영구 수영로464번길 6,35.14717,129.1105,부산광역시,수영구,1
977,광안비치,부산광역시 수영구 광안로62번길 39,35.153039,129.117808,부산광역시,수영구,1
978,수영망미DT,부산광역시 수영구 과정로 68,35.177411,129.107428,부산광역시,수영구,1
979,광안리,부산광역시 수영구 광안해변로 247,35.15502782,129.1208407,부산광역시,수영구,1
980,남천,부산광역시 수영구 남천바다로 38,35.14830649,129.1141711,부산광역시,수영구,1
981,명지국제신도시,부산광역시 강서구 명지국제5로 42,35.097941600000006,128.919918,부산광역시,강서구,1
982,명지오션시티,부산광역시 강서구 명지오션시티11로 66,35.084043,128.90313500000002,부산광역시,강서구,1
983,동래역,부산광역시 동래구 충렬대로181번길 42,35.20564,129.080038,부산광역시,동래구,1
984,명륜역,부산광역시 동래구 동래로 25,35.212443,129.07837800000001,부산광역시,동래구,1
985,사직구장,부산광역시 동래구 사직북로 4,35.195954,129.061289,부산광역시,동래구,1
986,부산안락DT,부산광역시 동래구 충렬대로 446,35.1958595,129.10695409999994,부산광역시,동래구,1
987,동래미남DT,부산광역시 동래구 충렬대로 101,35.2072439,129.0719664,부산광역시,동래구,1
988,부산사직,부산광역시 동래구 사직북로 24,35.198093,129.060473,부산광역시,동래구,1
989,부산온천장역,"부산광역시 동래구 중앙대로 1523, SK허브스카이위아아파트 1층",35.221082,129.085506,부산광역시,동래구,1
990,부민사거리,부산광역시 서구 구덕로 212,35.103629,129.02022,부산광역시,서구,1
991,부산송도비치,부산광역시 서구 송도해변로 81,35.076137,129.016603,부산광역시,서구,1
992,부산동대신역,부산광역시 서구 구덕로322번길 7,35.112688,129.01668600000002,부산광역시,서구,1
993,더해운대R,"부산광역시 해운대구 해운대해변로 197 (우동,",35.158371,129.153065,부산광역시,해운대구,1
994,수영강변DT,부산광역시 해운대구 수영강변대로 516,35.203889000000004,129.119336,부산광역시,해운대구,1
995,센텀파크,"부산광역시 해운대구 센텀중앙로 145 (재송동,",35.178759,129.12254099999998,부산광역시,해운대구,1
996,해운대역,부산광역시 해운대구 구남로 9,35.163246,129.159547,부산광역시,해운대구,1
997,부산재송DT,부산광역시 해운대구 해운대로 189,35.181271,129.12405,부산광역시,해운대구,1
998,해운대,부산광역시 해운대구 구남로 49 (중동),35.159965,129.162124,부산광역시,해운대구,1
999,센텀몰5,부산광역시 해운대구 센텀4로 15,35.169914,129.128344,부산광역시,해운대구,1
1000,센텀로,부산광역시 해운대구 센텀2로 10 (우동) 센텀메디컬센타 1층 스타벅스,35.167835600000004,129.13153920000002,부산광역시,해운대구,1
1001,센텀신세계B1,부산광역시 해운대구 센텀남대로 35 (우동) 센텀시티,35.1687027,129.1297466,부산광역시,해운대구,1
1002,해운대달맞이DT,부산광역시 해운대구 달맞이길 57 (중동),35.1615043,129.1710436,부산광역시,해운대구,1
1003,센텀그린타워,부산광역시 해운대구 센텀중앙로 78,35.174668,129.126697,부산광역시,해운대구,1
1004,부산송정비치,부산광역시 해운대구 송정해변로 36,35.1807279,129.2022769,부산광역시,해운대구,1
1005,장산역,부산광역시 해운대구 해운대로 802,35.16914054,129.1766584,부산광역시,해운대구,1
1006,하버타운,"부산광역시 해운대구 해운대해변로 257, 엘지하버타운",35.15967926,129.1595078,부산광역시,해운대구,1
1007,벡스코,"부산광역시 해운대구 APEC로 55, 벡스코내",35.16884711,129.1354444,부산광역시,해운대구,1
1008,베네시티,부산광역시 해운대구 해운대해변로 163,35.15858833,129.150525,부산광역시,해운대구,1
1009,팔레드시즈,"부산광역시 해운대구 해운대해변로298번길 24, 팔래드시즈 1-3호, 2-3호",35.1601225,129.1665774,부산광역시,해운대구,1
1010,블루스퀘어,부산광역시 해운대구 좌동로 96,35.17229566,129.1755924,부산광역시,해운대구,1
1011,센텀시티역,"부산광역시 해운대구 센텀동로 9, 트럼프월드센텀아파트 1층",35.169925,129.132271,부산광역시,해운대구,1
1012,제니스스퀘어,"부산광역시 해운대구 마린시티2로 33, 제니스스퀘어",35.156657,129.144091,부산광역시,해운대구,1
1013,신세계마린시티,부산광역시 해운대구 마린시티2로 38,35.15697,129.1434,부산광역시,해운대구,1
1014,센텀갤러리,"부산광역시 해운대구 센텀남대로 35, 신세계백화점 UEC 6F",35.16891347,129.1296297,부산광역시,해운대구,1
1015,해운대달맞이,부산광역시 해운대구 달맞이길 189,35.157925,129.182307,부산광역시,해운대구,1
1016,해운대이마트,"부산광역시 해운대구 좌동순환로 511, 해운대이마트 1층",35.166028999999995,129.167397,부산광역시,해운대구,1
1017,센텀드림월드,"부산광역시 해운대구 센텀2로 25, 센텀드림월드 1층",35.167027000000004,129.13282900000002,부산광역시,해운대구,1
1018,센텀KNN,부산광역시 해운대구 센텀서로 30,35.171765,129.12893400000002,부산광역시,해운대구,1
1019,월드마크센텀,"부산광역시 해운대구 센텀동로 25, 1층",35.17137,129.131112,부산광역시,해운대구,1
1020,울산대공원,울산광역시 남구 대공원입구로 4,35.53233,129.293827,울산광역시,남구,1
1021,울산도산사거리DT,울산광역시 남구 대암로129번길 9-6,35.531028000000006,129.32974,울산광역시,남구,1
1022,울산시청사거리DT,울산광역시 남구 중앙로 182,35.537276,129.31361299999998,울산광역시,남구,1
1023,울산남구청DT,울산광역시 남구 번영로 215,35.5441545,129.32459960000006,울산광역시,남구,1
1024,울산중리사거리DT,울산광역시 남구 돋질로 310,35.54388,129.33868310000003,울산광역시,남구,1
1025,울산옥동,울산광역시 남구 문수로 329,35.5355131,129.28965070000004,울산광역시,남구,1
1026,울산센트럴,울산광역시 남구 삼산로 231,35.538827000000005,129.33279299999998,울산광역시,남구,1
1027,울산삼산타워,울산광역시 남구 삼산로 273 (삼산동),35.539484,129.33676100000002,울산광역시,남구,1
1028,울산삼산로,울산광역시 남구 삼산로 278 번길 8,35.5384838,129.3373025,울산광역시,남구,1
1029,울산대,울산광역시 남구 대학로84번길 5-3,35.542466999999995,129.260197,울산광역시,남구,1
1030,울산디자인거리,"울산광역시 남구 삼산중로74번길 30-1, 1~2층",35.540501,129.33876,울산광역시,남구,1
1031,울산신복,울산광역시 남구 대학로 152,35.547956,129.26287,울산광역시,남구,1
1032,울산삼산대로,"울산광역시 남구 삼산로 257, 1층",35.539173999999996,129.335097,울산광역시,남구,1
1033,울산북구청DT,울산광역시 북구 산업로 1011,35.583521000000005,129.358882,울산광역시,북구,1
1034,울산진장,울산광역시 북구 진장17길 10,35.562433,129.356469,울산광역시,북구,1
1035,울산정자비치DT,울산광역시 북구 동해안로 1601,35.628685,129.440824,울산광역시,북구,1
1036,울산화봉,울산광역시 북구 화봉로 75,35.588615000000004,129.367334,울산광역시,북구,1
1037,울산간절곶,울산광역시 울주군 서생면 대송리,35.359004799999994,129.35919779999998,울산광역시,울주군,1
1038,울산MBC DT,울산광역시 중구 번영로 434,35.561657000000004,129.332358,울산광역시,중구,1
1039,울산성안,울산광역시 중구 성안12길 45,35.577829,129.324413,울산광역시,중구,1
1040,울산성남삼거리,울산광역시 중구 젊음의2거리 33,35.553215,129.320479,울산광역시,중구,1
1041,울산성남동,울산광역시 중구 젊음의거리 74,35.55396882,129.32119,울산광역시,중구,1
1042,울산태화,"울산광역시 중구 신기길 103, (1층,2층 전체)",35.550548,129.298364,울산광역시,중구,1
1043,현대동구,울산광역시 동구 방어진순환도로 899 (서부동),35.52114999,129.4317341,울산광역시,동구,1
1044,울산테라스파크,울산광역시 동구 방어진순환도로 652,35.499635,129.429599,울산광역시,동구,1
1045,인천계양,인천광역시 계양구 장제로 808,37.539849100000005,126.73500190000001,인천광역시,계양구,1
1046,인천작전,"인천광역시 계양구 계양대로 37, 1층",37.527064,126.721981,인천광역시,계양구,1
1047,인천학익DT,인천광역시 미추홀구 매소홀로 368,37.4403818,126.6627574,인천광역시,미추홀구,1
1048,인천용현DT,인천광역시 미추홀구 아암대로 107,37.452337299999996,126.63258090000001,인천광역시,미추홀구,1
1049,주안역,"인천광역시 미추홀구 주안로 100, 1-2층",37.463837,126.68073999999999,인천광역시,미추홀구,1
1050,인하대,인천광역시 미추홀구 인하로 59,37.451827,126.654969,인천광역시,미추홀구,1
1051,송림트레이더스,"인천광역시 동구 봉수대로 82, 이마트 트레이더스송림점1층",37.48307,126.66043,인천광역시,동구,1
1052,인천갈산DT,인천광역시 부평구 장제로 371,37.518910600000005,126.7321159,인천광역시,부평구,1
1053,인천삼산,인천광역시 부평구 길주로 643,37.507296000000004,126.734181,인천광역시,부평구,1
1054,부평사거리,"인천광역시 부평구 부평문화로 52, 1~2층",37.493885999999996,126.721952,인천광역시,부평구,1
1055,부평시장역,"인천광역시 부평구 부평대로 60, 현대해상화재보험 1층",37.496786,126.72306999999999,인천광역시,부평구,1
1056,부평,인천광역시 부평구 경원대로 1397,37.49158659,126.72448610000001,인천광역시,부평구,1
1057,부평로데오,"인천광역시 부평구 시장로 21, 1-3층",37.49306528,126.72493290000001,인천광역시,부평구,1
1058,동암역,"인천광역시 부평구 동암광장로 14, 1~2층",37.471537,126.70236100000001,인천광역시,부평구,1
1059,부평역,"인천광역시 부평구 경원대로 1377, 1-4층",37.491434000000005,126.72213400000001,인천광역시,부평구,1
1060,부평GM,인천광역시 부평구 부평대로 233,37.512313,126.71023600000001,인천광역시,부평구,1
1061,인천스퀘어원,인천광역시 연수구 청능대로 210,37.406269,126.68378600000001,인천광역시,연수구,1
1062,인천동춘DT,인천광역시 연수구 앵고개로 171,37.41243,126.664447,인천광역시,연수구,1
1063,인천송도,"인천광역시 연수구 컨벤시아대로 55 (송도동,",37.397040999999994,126.651825,인천광역시,연수구,1
1064,송도트리플R,인천광역시 연수구 송도과학로16번길 33-1,37.380763,126.659213,인천광역시,연수구,1
1065,인천송도DT,인천광역시 연수구 하모니로 136,37.384821,126.64428400000001,인천광역시,연수구,1
1066,인천연수,인천광역시 연수구 용담로 115 (연수동),37.415071999999995,126.67778100000001,인천광역시,연수구,1
1067,송도캠퍼스타운역,인천광역시 연수구 송도과학로27번길 55 (송도동),37.387483,126.663494,인천광역시,연수구,1
1068,송도커넬워크,인천광역시 연수구 아트센터대로 131,37.399483000000004,126.63678600000001,인천광역시,연수구,1
1069,송도센트럴파크,인천광역시 연수구 센트럴로 194,37.39523,126.64053899999999,인천광역시,연수구,1
1070,연수이마트,인천광역시 연수구 경원대로 184,37.404385999999995,126.681528,인천광역시,연수구,1
1071,검단사거리역,인천광역시 서구 완정로 172,37.6025256,126.6574188,인천광역시,서구,1
1072,인천청라센트럴,"인천광역시 서구 청라커낼로 300 (청라동,",37.5343559,126.64928590000002,인천광역시,서구,1
1073,인천당하DT,인천광역시 서구 원당대로 668,37.593418,126.675556,인천광역시,서구,1
1074,인천청라타워돔,인천광역시 서구 중봉대로 612번길,37.533884,126.652098,인천광역시,서구,1
1075,인천서구청DT,인천광역시 서구 서곶로 277,37.5424157,126.67636,인천광역시,서구,1
1076,인천청라,인천광역시 서구 중봉대로 586번길,37.531852,126.65214099999999,인천광역시,서구,1
1077,인천구월아시아드,인천광역시 남동구 인하로 556,37.442715,126.70851100000002,인천광역시,남동구,1
1078,인천터미널사거리,인천광역시 남동구 예술로 126,37.44526,126.700865,인천광역시,남동구,1
1079,인천서창,인천광역시 남동구 서창남로 51 (서창동),37.424128,126.749997,인천광역시,남동구,1
1080,인천간석DT,인천광역시 남동구 경원대로 974,37.469719,126.69074499999999,인천광역시,남동구,1
1081,인천예술회관역,인천광역시 남동구 예술로 174 (구월동),37.449472,126.70143799999998,인천광역시,남동구,1
1082,구월로데오,"인천광역시 남동구 인하로 497-22, 2층",37.44420071,126.7021764,인천광역시,남동구,1
1083,구월길병원,"인천광역시 남동구 남동대로 773, , 14 삼성화재 인천사옥",37.45167435,126.7074902,인천광역시,남동구,1
1084,인천구월,인천광역시 남동구 예술로 138,37.4462001,126.70099720000007,인천광역시,남동구,1
1085,인천논현,"인천광역시 남동구 논고개로 93, 111,112, 206, 207호",37.400003000000005,126.72438700000001,인천광역시,남동구,1
1086,영종하늘도시,인천광역시 중구 하늘중앙로195번길 15,37.48942,126.56146000000001,인천광역시,중구,1
1087,인천공항T2출국,인천광역시 중구 공항로 272,37.481119,126.448079,인천광역시,중구,1
1088,인천공항T2에어,인천광역시 중구 공항로 272 (운서동) 제2여객터미널 3층 탑승지역,37.465769,126.433126,인천광역시,중구,1
1089,인천공항T2입국,인천광역시 중구 공항로 272 (운서동) 제2여객터미널 1층 환영홀지역,37.46783,126.4323,인천광역시,중구,1
1090,영종도운서역,인천광역시 중구 신도시남로142번길 17,37.493990999999994,126.492667,인천광역시,중구,1
1091,인천공항중앙,인천광역시 중구 공항로 272 (운서동) 인천국제공항여객터미널,37.449611,126.45003100000001,인천광역시,중구,1
1092,인천공항랜드,인천광역시 중구 공항로 272 (운서동),37.446784,126.45287900000001,인천광역시,중구,1
1093,동해DT,강원도 동해시 중앙로 219,37.520193,129.114767,강원도,동해시,1
1094,설악쏘라노,강원도 속초시 미시령로2983번길 111,38.21059,128.528526,강원도,속초시,1
1095,속초DT,강원도 속초시 동해대로 4114,38.189870899999995,128.58441240000002,강원도,속초시,1
1096,속초중앙로,강원도 속초시 중앙로 123,38.202593,128.589453,강원도,속초시,1
1097,춘천후평DT,강원도 춘천시 후석로 318,37.879435,127.750579,강원도,춘천시,1
1098,춘천석사DT,강원도 춘천시 후석로 13,37.856608,127.739326,강원도,춘천시,1
1099,춘천명동,강원도 춘천시 중앙로 57,37.87999215,127.72752120000001,강원도,춘천시,1
1100,춘천이마트,강원도 춘천시 경춘로 2353 (온의동) E-마트 춘천점내,37.86381381,127.71833000000001,강원도,춘천시,1
1101,강원대,강원도 춘천시 서부대성로 243-1,37.872749,127.745062,강원도,춘천시,1
1102,오션월드입구,강원도 홍천군 한치골길 262 (서면) 대명비발디파크,37.648815,127.686053,강원도,홍천군,1
1103,대명비발디,강원도 홍천군 한치골길 262 (서면),37.645094,127.68223400000001,강원도,홍천군,1
1104,오션월드,강원도 홍천군 한치골길 262 (서면) 대명비발디파크,37.648815,127.686053,강원도,홍천군,1
1105,강릉교동광장,강원도 강릉시 교동광장로 114,37.764312,128.877061,강원도,강릉시,1
1106,강릉중앙로,강원도 강릉시 경강로 2096,37.7544531,128.89622240000003,강원도,강릉시,1
1107,강릉안목항,강원도 강릉시 창해로14번길 40,37.771376000000004,128.948725,강원도,강릉시,1
1108,대명델피노,강원도 고성군 토성면 미시령옛길,38.212094,128.493948,강원도,고성군,1
1109,원주반곡DT,강원도 원주시 동부순환로 37,37.319904,127.97157,강원도,원주시,1
1110,원주명륜DT,강원도 원주시 남원로 588,37.335971,127.949754,강원도,원주시,1
1111,원주무실,강원도 원주시 능라동길 73,37.332972,127.930448,강원도,원주시,1
1112,원주혁신도시,강원도 원주시 혁신로 61,37.323157,127.98061100000001,강원도,원주시,1
1113,원주단구,"강원도 원주시 서원대로 402, 대신프라자 101,102,103호",37.330449,127.949266,강원도,원주시,1
1114,원주터미널,강원도 원주시 서원대로 178,37.343887,127.9311,강원도,원주시,1
1115,김해구산DT,경상남도 김해시 김해대로 1918,35.255678,128.86641799999998,경상남도,김해시,1
1116,신세계김해R,경상남도 김해시 전하로304번길 24 (외동) 신세계백화점,35.229471000000004,128.872823,경상남도,김해시,1
1117,김해이마트,경상남도 김해시 전하로304번길 24 (외동) 김해 이마트,35.229471000000004,128.872823,경상남도,김해시,1
1118,김해인제대,경상남도 김해시 인제로 168,35.243610700000005,128.904162,경상남도,김해시,1
1119,김해대로DT,경상남도 김해시 김해대로,35.227992,128.896545,경상남도,김해시,1
1120,김해외동DT,경상남도 김해시 분성로 146,35.2293661,128.86279760000002,경상남도,김해시,1
1121,김해율하,경상남도 김해시 율하3로91번길,35.176596999999994,128.812782,경상남도,김해시,1
1122,김해삼계,경상남도 김해시 가야로 182,35.261527,128.871614,경상남도,김해시,1
1123,김해내동,경상남도 김해시 경원로 67,35.2371519,128.86752079999997,경상남도,김해시,1
1124,경남사천DT,경상남도 사천시 사천읍 사천대로,35.081409,128.083669,경상남도,사천시,1
1125,사천벌리,경상남도 사천시 주공로 31,34.9411367,128.08638090000002,경상남도,사천시,1
1126,진주평거,경상남도 진주시 진양호로 206,35.172323999999996,128.06006299999999,경상남도,진주시,1
1127,진주칠암DT,경상남도 진주시 진주대로829번길 2,35.174907,128.092942,경상남도,진주시,1
1128,경남과기대,경상남도 진주시 동진로 34,35.1789792,128.0947936,경상남도,진주시,1
1129,진주중안,경상남도 진주시 진양호로527번길 3,35.192977,128.082987,경상남도,진주시,1
1130,진주신안,경상남도 진주시 진양호로 353,35.184236999999996,128.067852,경상남도,진주시,1
1131,진주경상대,경상남도 진주시 진주대로 510,35.15241245,128.10571389999998,경상남도,진주시,1
1132,창원상남로,경상남도 창원시 성산구 상남로 88,35.2213,128.681,경상남도,성산구,1
1133,마산역DT,경상남도 창원시 마산회원구 3·15대로 715,35.236200399999994,128.5805449,경상남도,마산회원구,1
1134,마산해안대로DT,경상남도 창원시 마산합포구 해안대로 383,35.204197,128.580572,경상남도,마산합포구,1
1135,진해자은DT,경상남도 창원시 진해구 진해대로 962,35.143793,128.706881,경상남도,진해구,1
1136,창원역DT,경상남도 창원시 의창구 의창대로 68,35.257065999999995,128.607861,경상남도,의창구,1
1137,창원호계DT,경상남도 창원시 마산회원구 내서읍 호원로 315,35.261507,128.52303600000002,경상남도,마산회원구,1
1138,창원마창대교,경상남도 창원시 성산구 삼귀로 159,35.170623,128.597273,경상남도,성산구,1
1139,삼성창원병원,경상남도 창원시 마산회원구 팔용로 158,35.242951,128.592019,경상남도,마산회원구,1
1140,마산터미널,경상남도 창원시 마산회원구 합성남로 6-1,35.2381341,128.58327,경상남도,마산회원구,1
1141,창원상남사거리,경상남도 창원시 성산구 단정로,35.2201968,128.6834225,경상남도,성산구,1
1142,진해용원,경상남도 창원시 진해구 안골로 336 (용원동),35.101122,128.809896,경상남도,진해구,1
1143,창원팔용,경상남도 창원시 의창구 팔용로 419,35.254521000000004,128.61191499999998,경상남도,의창구,1
1144,창원리베라,"경상남도 창원시 성산구 중앙대로100번길 9, 리베라컨벤션",35.223387,128.680163,경상남도,성산구,1
1145,창원상남중앙,"경상남도 창원시 성산구 마디미로 20, 유탑프라자",35.222756,128.684363,경상남도,성산구,1
1146,창원상남동R,경상남도 창원시 성산구 상남로 132,35.22446767,128.6839546,경상남도,성산구,1
1147,신세계마산,경상남도 창원시 마산합포구 합포로 251 (산호동) 신세계백화점 내,35.21960023,128.5863581,경상남도,마산합포구,1
1148,창원시티세븐,경상남도 창원시 의창구 원이대로 320 (대원동) 더시티세븐,35.24025455,128.6527585,경상남도,의창구,1
1149,경남대,경상남도 창원시 마산합포구 월영남로 3,35.178461,128.5586,경상남도,마산합포구,1
1150,창원용지호수,경상남도 창원시 의창구 용지로169번길 1,35.229881,128.68188999999998,경상남도,의창구,1
1151,통영이마트,경상남도 통영시 광도면 죽림4로,34.887147999999996,128.418047,경상남도,통영시,1
1152,거제고현,경상남도 거제시 거제중앙로 1936,34.8907709,128.6221848,경상남도,거제시,1
1153,거제대명리조트,"경상남도 거제시 일운면 거제대로 2660, 거제대명리조트",34.843522,128.70264,경상남도,거제시,1
1154,거제옥포,경상남도 거제시 옥포대첩로 38,34.89353088,128.691816,경상남도,거제시,1
1155,디큐브거제,경상남도 거제시 장평로 12,34.891009000000004,128.616632,경상남도,거제시,1
1156,남양산IC DT,경상남도 양산시 동면 양산대로 532,35.319987,129.030485,경상남도,양산시,1
1157,양산증산역,경상남도 양산시 물금읍 증산역로 177,35.310553000000006,129.009815,경상남도,양산시,1
1158,양산가촌,경상남도 양산시 물금읍 야리로 25,35.317005,129.001429,경상남도,양산시,1
1159,양산덕계DT,경상남도 양산시 웅상대로 860,35.375986,129.155662,경상남도,양산시,1
1160,양산터미널,경상남도 양산시 양산역1길 7 (중부동),35.3353404,129.02685,경상남도,양산시,1
1161,양산범어,경상남도 양산시 물금읍 범어로,35.329017,129.014136,경상남도,양산시,1
1162,양산이마트,"경상남도 양산시 양산역6길 12, 양산이마트 1층",35.337026,129.026484,경상남도,양산시,1
1163,경산중방DT,경상북도 경산시 경안로 222,35.827736,128.736944,경상북도,경산시,1
1164,영남대아트센터,경상북도 경산시 대학로 280 (대동),35.8321641,128.75188559999998,경상북도,경산시,1
1165,영남대중앙도서관,경상북도 경산시 대학로 280 (조영동),35.8331655,128.75801429999999,경상북도,경산시,1
1166,영남대,"경상북도 경산시 청운로 16, 1~3층",35.836968,128.753065,경상북도,경산시,1
1167,대구가톨릭대,경상북도 경산시 하양읍 하양로,35.907786,128.81246299999998,경상북도,경산시,1
1168,경산이마트,경상북도 경산시 옥산로 227 (중산동),35.83571847,128.7197969,경상북도,경산시,1
1169,경주보문,경상북도 경주시 보문로 537,35.836607,129.284983,경상북도,경주시,1
1170,경주터미널DT,경상북도 경주시 태종로 686,35.838226,129.203324,경상북도,경주시,1
1171,경주황성,경상북도 경주시 황성로1번길 4,35.863893299999994,129.21298109999998,경상북도,경주시,1
1172,경주대릉원,경상북도 경주시 첨성로 125,35.8339927,129.2149807,경상북도,경주시,1
1173,경주보문호수DT,경상북도 경주시 보문로 132-6,35.8532391,129.26868770000002,경상북도,경주시,1
1174,경주중앙,경상북도 경주시 원효로 105-1,35.842119,129.212469,경상북도,경주시,1
1175,경주보문로DT,"경상북도 경주시 보문로 510-6, 외 1번지(신평동 719-220)",35.838831,129.285953,경상북도,경주시,1
1176,구미상모DT,경상북도 구미시 금오대로 439,36.0823172,128.35638470000004,경상북도,구미시,1
1177,구미도량DT,경상북도 구미시 야은로 312,36.138474,128.316815,경상북도,구미시,1
1178,구미옥계,경상북도 구미시 옥계북로 20,36.138284999999996,128.41956299999998,경상북도,구미시,1
1179,구미시청DT,경상북도 구미시 송정대로 27,36.1176314,128.34160680000002,경상북도,구미시,1
1180,구미인의,경상북도 구미시 인동중앙로 15,36.106998600000004,128.4207103,경상북도,구미시,1
1181,구미금오산DT,경상북도 구미시 금오산로 205,36.12245,128.323746,경상북도,구미시,1
1182,구미,경상북도 구미시 구미중앙로 94,36.12817066,128.3326941,경상북도,구미시,1
